rep,scenario,i,j,dist_km,chi_u_0.90_summer,chi_u_0.90_winter,chi_u_0.95_summer,chi_u_0.95_winter,chi_u_0.98_summer,chi_u_0.98_winter,theta_hat_summer,theta_hat_winter,theta_true_summer,theta_true_winter,theta_hat_diff_W_minus_S,theta_true_diff_W_minus_S,chi_u_0.90_diff_W_minus_S,chi_u_0.95_diff_W_minus_S,chi_u_0.98_diff_W_minus_S
0,alternative,0,11,159.9694718544652,0.49206349206349204,0.6634920634920635,0.43312101910828027,0.6878980891719745,0.4603174603174603,0.6666666666666666,1.5596996334389124,1.3626655215531205,1.5857392854119075,1.3626160007070791,-0.1970341118857919,-0.22312328470482834,0.17142857142857143,0.2547770700636942,0.20634920634920634
0,alternative,0,12,131.16611692455245,0.5206349206349207,0.692063492063492,0.5095541401273885,0.7006369426751592,0.6349206349206349,0.7142857142857143,1.527202889148479,1.32219198696195,1.5402591362192355,1.3304894339442979,-0.20501090218652895,-0.20976970227493763,0.17142857142857137,0.19108280254777066,0.07936507936507942
0,alternative,0,13,100.2092774121536,0.5523809523809524,0.7492063492063492,0.554140127388535,0.7515923566878981,0.6666666666666666,0.7301587301587301,1.4710157014362062,1.2784085744271185,1.4818322308217604,1.2909019853275947,-0.19260712700908766,-0.1909302454941657,0.1968253968253968,0.19745222929936312,0.06349206349206349
0,alternative,0,14,107.26518694358148,0.546031746031746,0.7301587301587301,0.5477707006369427,0.7133757961783439,0.6666666666666666,0.746031746031746,1.48326936466743,1.2896032752215867,1.4962074856620484,1.3004874310249797,-0.1936660894458433,-0.19572005463706876,0.18412698412698414,0.16560509554140124,0.07936507936507942
0,alternative,0,15,84.83028294960602,0.5777777777777777,0.7428571428571429,0.5923566878980892,0.7643312101910829,0.6825396825396826,0.746031746031746,1.4382206404644915,1.2571479250380335,1.447838713090173,1.2685888130743468,-0.18107271542645798,-0.1792499000158263,0.16507936507936516,0.1719745222929937,0.06349206349206349
0,alternative,0,16,60.125275072582546,0.6634920634920635,0.7777777777777778,0.5923566878980892,0.7834394904458599,0.6825396825396826,0.7936507936507936,1.3815156580698582,1.22067673740075,1.383292224718704,1.2274005184185732,-0.16083892066910832,-0.15589170630013083,0.11428571428571432,0.19108280254777077,0.11111111111111105
0,alternative,0,17,56.25964483158561,0.6444444444444445,0.7841269841269841,0.643312101910828,0.7834394904458599,0.7142857142857143,0.873015873015873,1.3621858914984022,1.2154904986792747,1.3717308152428669,1.2201637682573077,-0.14669539281912747,-0.15156704698555923,0.13968253968253963,0.14012738853503193,0.15873015873015872
0,alternative,0,18,60.35960413495485,0.653968253968254,0.7523809523809524,0.6369426751592356,0.7770700636942676,0.6984126984126984,0.8412698412698413,1.3784796316030243,1.2229849429228603,1.3839779866990352,1.2278309956566167,-0.15549468868016403,-0.15614699104241847,0.0984126984126984,0.14012738853503193,0.1428571428571429
0,alternative,0,19,103.10293463657531,0.5873015873015873,0.7301587301587301,0.554140127388535,0.7133757961783439,0.6825396825396826,0.7777777777777778,1.4944497415743383,1.2918871814196808,1.4878125329585772,1.294878269945083,-0.20256256015465746,-0.19293426301349426,0.1428571428571428,0.15923566878980888,0.09523809523809523
0,alternative,0,20,78.34524614932988,0.6126984126984127,0.7238095238095238,0.6369426751592356,0.7515923566878981,0.6666666666666666,0.8412698412698413,1.4218063955413376,1.2547795356207976,1.4322362228114094,1.2585002327060408,-0.16702685992054,-0.17373599010536855,0.11111111111111105,0.1146496815286625,0.17460317460317465
0,alternative,0,21,125.8847389923704,0.5492063492063493,0.692063492063492,0.535031847133758,0.7070063694267515,0.6190476190476191,0.746031746031746,1.5400241932656529,1.3229800349138003,1.5310799707905631,1.324154238665002,-0.21704415835185253,-0.2069257321255611,0.1428571428571428,0.1719745222929936,0.12698412698412698
0,alternative,0,22,119.09400944471257,0.5428571428571428,0.6825396825396826,0.5159235668789809,0.7261146496815286,0.5714285714285714,0.7619047619047619,1.5180929301908572,1.3140812824649595,1.5188364800653171,1.3157747808776452,-0.20401164772589775,-0.20306169918767192,0.13968253968253974,0.21019108280254772,0.19047619047619047
0,alternative,0,23,192.06991478113983,0.4634920634920635,0.6,0.46496815286624205,0.6496815286624203,0.47619047619047616,0.6666666666666666,1.626209895704622,1.3866384889443961,1.6289937135776316,1.394489029352261,-0.23957140676022592,-0.23450468422537063,0.13650793650793647,0.1847133757961783,0.19047619047619047
0,alternative,0,24,155.38677471826318,0.4793650793650794,0.6412698412698413,0.5031847133757962,0.6878980891719745,0.4444444444444444,0.6349206349206349,1.5816227030589614,1.360730763028597,1.5789723196906573,1.3577526241734228,-0.2208919400303644,-0.22121969551723453,0.16190476190476194,0.1847133757961783,0.19047619047619047
0,alternative,1,2,67.79812572971171,0.6571428571428571,0.7492063492063492,0.6242038216560509,0.7707006369426752,0.6190476190476191,0.8095238095238095,1.3966449650692263,1.2365872702014828,1.4049276199414897,1.2410513086711945,-0.16005769486774346,-0.16387631127029523,0.09206349206349207,0.14649681528662428,0.19047619047619047
0,alternative,1,3,95.93907359645011,0.6,0.7206349206349206,0.6369426751592356,0.7197452229299363,0.5555555555555556,0.8095238095238095,1.4576926933928902,1.2841667100073781,1.4727796101450925,1.2849128407743047,-0.17352598338551206,-0.18786676937078783,0.12063492063492065,0.08280254777070062,0.25396825396825395
